"","MosqPerL","WayPt_ID","Address","LatY","LongX","DispX","DispY","Neighborhood","MosqSpp","MosqCount","Date","Day","Month","Year","EpiWeek","Sampledtire","NSampledTires","water_L","no_cover","open.","w_cover","veg_cover.","veg_in_tire","chir","cer","tox","tris","noto","oligo","mites","dyticid","cop","ostra","daph","rubber","inverts","seeds","sticks","man.made","cpm","fpm","leaf","rocks","algae_moss","shells","grass","comments","Buffer","Area_km2","Open.Water","Developed.Open.Space","Developed.Low.Intensity","Developed.Medium.Intensity","Developed.High.Intensity","Barren.Land","Deciduous.Forest","Shrub.Scrub","Grassland.Herbaceous","Pasture.Hay","Cultivated.Crops","Woody.Wetlands","Emergent.Herbaceous.Wetlands","PovPast12M","Unemp","Employed","NoSchool","SomeColleg","AssDegree","Bachelors","Masters","ProfDegree","PhD","Rented_Unocupied","SoldUnocup","OtherVacan","Adj_X","Adj_Y","optional","INLAWeek"
"171",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,NA,"Lower Ninth","A. aeg",0,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807818273861,3319.40356582679,TRUE,1
"172",78,"2","2000 Lizardi",29.971786,-90.017441,NA,1899-12-31 00:00:01,"Lower Ninth","A. albo",208,2018-03-07,7,3,2018,10,1,26,2.67,59,61.36,37,38.64,"n",2,0,0,2,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,6.4,0,0.3,0,1.5,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807917700985,3319.40345745631,TRUE,1
"173",4,"2","2000 Lizardi",29.971786,-90.017441,NA,1899-12-31 00:00:00,"Lower Ninth","A. albo",15,2018-03-07,7,3,2018,10,2,26,3.53,63,65.52,33,34.48,"n",23,0,0,0,0,0,0,0,"y","n","n",0,0,0.4,1.8,0,9.7,2.6,0.8,0,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807724619175,3319.40345243052,TRUE,1
"174",32,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","A. albo",75,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807721732957,3319.40356331389,TRUE,1
"175",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. salinarius",0,2018-03-07,7,3,2018,10,1,26,2.67,59,61.36,37,38.64,"n",2,0,0,2,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,6.4,0,0.3,0,1.5,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807920587205,3319.40334657294,TRUE,1
"176",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",0,2018-03-07,7,3,2018,10,2,26,3.53,63,65.52,33,34.48,"n",23,0,0,0,0,0,0,0,"y","n","n",0,0,0.4,1.8,0,9.7,2.6,0.8,0,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807727505393,3319.40334154715,TRUE,1
"177",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. salinarius",0,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807914814765,3319.40356833968,TRUE,1
"178",1,"2","2000 Lizardi",29.971786,-90.017441,NA,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",2,2018-03-07,7,3,2018,10,1,26,2.67,59,61.36,37,38.64,"n",2,0,0,2,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,6.4,0,0.3,0,1.5,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.808014241889,3319.4034599692,TRUE,1
"179",0,"2","2000 Lizardi",29.971786,-90.017441,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",0,2018-03-07,7,3,2018,10,2,26,3.53,63,65.52,33,34.48,"n",23,0,0,0,0,0,0,0,"y","n","n",0,0,0.4,1.8,0,9.7,2.6,0.8,0,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807628078269,3319.40344991763,TRUE,1
"180",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,NA,"Lower Ninth","Cx. quinq",0,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807815387642,3319.40367671016,TRUE,1
"181",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,NA,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,1,26,2.67,59,61.36,37,38.64,"n",2,0,0,2,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,6.4,0,0.3,0,1.5,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807826932516,3319.40323317667,TRUE,1
"182",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,2,26,3.53,63,65.52,33,34.48,"n",23,0,0,0,0,0,0,0,"y","n","n",0,0,0.4,1.8,0,9.7,2.6,0.8,0,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.80801712811,3319.40334908583,TRUE,1
"183",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","A. crucians",0,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807625192052,3319.403560801,TRUE,1
"184",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. restuans",0,2018-03-07,7,3,2018,10,1,26,2.67,59,61.36,37,38.64,"n",2,0,0,2,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,6.4,0,0.3,0,1.5,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.808011355669,3319.40357085258,TRUE,1
"185",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",0,2018-03-07,7,3,2018,10,2,26,3.53,63,65.52,33,34.48,"n",23,0,0,0,0,0,0,0,"y","n","n",0,0,0.4,1.8,0,9.7,2.6,0.8,0,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807630964486,3319.40333903425,TRUE,1
"186",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","Cx. restuans",0,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807911928545,3319.40367922305,TRUE,1
"187",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,1,26,2.67,59,61.36,37,38.64,"n",2,0,0,2,0,0,0,0,"n","y","n",0,0,0.1,0.3,0,6.4,0,0.3,0,1.5,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.80773039161,3319.40323066378,TRUE,1
"188",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,2,26,3.53,63,65.52,33,34.48,"n",23,0,0,0,0,0,0,0,"y","n","n",0,0,0.4,1.8,0,9.7,2.6,0.8,0,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807718846739,3319.40367419727,TRUE,1
"189",0,"2","2000 Lizardi",29.971786,-90.017441,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-03-07,7,3,2018,10,3,26,2.35,91.33,94.9832,4.67,5.0168,"n",67,76,0,2,0,0,0,0,"y","y","n",0,0.1,0.9,0.5,2.7,9.5,32.4,3.2,24.7,0,0,0,NA,"2km",12.5655373636523,1.5372,0.2673,4.4613,3.2814,1.3383,0.1512,0.0153,0.0864,0,0.0162,0,0.2538,0.5058,2095,23143,13746,513,1465,1417,6690,2815,1020,696,291,123,4680,787.807923473424,3319.40323568956,TRUE,1
"190",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,NA,NA,"Lower Ninth","A. aeg",0,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216243157477,3319.88267317253,TRUE,16
"191",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:00,NA,"Lower Ninth","A. aeg",0,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216246048296,3319.88256228888,TRUE,16
"192",2,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:01,NA,"Lower Ninth","A. albo",6,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216240266657,3319.88278405618,TRUE,16
"193",131,"20","Choctaw / Dorgenois",29.976009,-90.013084,NA,1899-12-31 00:00:01,"Lower Ninth","A. albo",300,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216339694474,3319.88267568932,TRUE,16
"194",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",0,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216146620478,3319.88267065574,TRUE,16
"195",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",0,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.21614372966,3319.88278153938,TRUE,16
"196",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",0,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216342585294,3319.88256480568,TRUE,16
"197",71,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",162,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216149511296,3319.88255977209,TRUE,16
"198",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","A. crucians",0,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216336803654,3319.88278657297,TRUE,16
"199",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,NA,1899-12-31 00:00:01,"Lower Ninth","A. crucians",0,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216436231472,3319.88267820611,TRUE,16
"200",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",0,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216050083481,3319.88266813895,TRUE,16
"201",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:01,NA,"Lower Ninth","Cx. restuans",0,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216237375838,3319.88289493982,TRUE,16
"202",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:00,NA,"Lower Ninth","Cx. nigripalpus",0,2018-06-21,21,6,2018,25,1,22,2.95,8.66,9.0064,87.3,90.9936,"n",126,0,6,0,0,0,15,0,"n","n","n",0,0,1.5,0.2,0,0,6.9,0.7,0,0,0.3,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216248939115,3319.88245140524,TRUE,16
"203",0,"20","Choctaw / Dorgenois",29.976009,-90.013084,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. nigripalpus",0,2018-06-21,21,6,2018,25,2,22,2.29,96,99.84,0,0.159999999999997,"n",0,0,0,1,0,0,0,0,"n","n","n",0,0,9.9,3.5,0,22.5,3.6,17.6,0,0,0.8,0,NA,"2km",10.001448604756,2.1105,0.3474,3.7197,2.3598,1.2168,0.2709,0.0153,0.108,0,0,0,0.9405,0.6561,826,8660,5808,388,613,716,1664,769,186,131,19,9,244,788.216439122294,3319.88256732247,TRUE,16
"204",0,"21","Egania / N Miro",29.973114,-90.015923,NA,NA,"Lower Ninth","A. aeg",0,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950535372423,3319.5545237225,TRUE,16
"205",0,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:00,NA,"Lower Ninth","A. aeg",0,2018-06-21,21,6,2018,25,2,17,1.86,96,99.84,0,0.159999999999997,"y",55,0,7,0,0,0,4,0,"n","n","n",4.7,0,0,0,0,0,1.1,0.1,0,0,0.1,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950538260232,3319.55441283903,TRUE,16
"206",78,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:01,NA,"Lower Ninth","A. albo",39,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950532484614,3319.55463460596,TRUE,16
"207",33,"21","Egania / N Miro",29.973114,-90.015923,NA,1899-12-31 00:00:01,"Lower Ninth","A. albo",62,2018-06-21,21,6,2018,25,2,17,1.86,96,99.84,0,0.159999999999997,"y",55,0,7,0,0,0,4,0,"n","n","n",4.7,0,0,0,0,0,1.1,0.1,0,0,0.1,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950631912105,3319.55452623674,TRUE,16
"208",0,"21","Egania / N Miro",29.973114,-90.015923,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",0,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.95043883274,3319.55452120825,TRUE,16
"209",0,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:01,1899-12-31 00:00:00,"Lower Ninth","Cx. salinarius",0,2018-06-21,21,6,2018,25,2,17,1.86,96,99.84,0,0.159999999999997,"y",55,0,7,0,0,0,4,0,"n","n","n",4.7,0,0,0,0,0,1.1,0.1,0,0,0.1,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950435944932,3319.55463209172,TRUE,16
"210",0,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:00,1899-12-31 00:00:01,"Lower Ninth","Cx. quinq",0,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950634799915,3319.55441535328,TRUE,16
"211",26,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:00,1899-12-31 00:00:00,"Lower Ninth","Cx. quinq",49,2018-06-21,21,6,2018,25,2,17,1.86,96,99.84,0,0.159999999999997,"y",55,0,7,0,0,0,4,0,"n","n","n",4.7,0,0,0,0,0,1.1,0.1,0,0,0.1,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950441720548,3319.55441032479,TRUE,16
"212",0,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:01,1899-12-31 00:00:01,"Lower Ninth","A. crucians",0,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950629024296,3319.55463712021,TRUE,16
"213",0,"21","Egania / N Miro",29.973114,-90.015923,NA,1899-12-31 00:00:01,"Lower Ninth","A. crucians",0,2018-06-21,21,6,2018,25,2,17,1.86,96,99.84,0,0.159999999999997,"y",55,0,7,0,0,0,4,0,"n","n","n",4.7,0,0,0,0,0,1.1,0.1,0,0,0.1,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950728451789,3319.55452875099,TRUE,16
"214",0,"21","Egania / N Miro",29.973114,-90.015923,NA,1899-12-31 00:00:00,"Lower Ninth","Cx. restuans",0,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950342293058,3319.55451869401,TRUE,16
"215",0,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:01,NA,"Lower Ninth","Cx. restuans",0,2018-06-21,21,6,2018,25,2,17,1.86,96,99.84,0,0.159999999999997,"y",55,0,7,0,0,0,4,0,"n","n","n",4.7,0,0,0,0,0,1.1,0.1,0,0,0.1,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950529596805,3319.55474548943,TRUE,16
"216",0,"21","Egania / N Miro",29.973114,-90.015923,1899-12-31 00:00:00,NA,"Lower Ninth","Cx. nigripalpus",0,2018-06-21,21,6,2018,25,1,17,0.5,41.67,43.3368,54.3,56.6632,"n",9,0,0,0,0,0,15,0,"n","n","n",0,0,0,0,0,0,0.5,0,0,0,0,0,NA,"2km",12.5655373419216,1.6146,0.27,4.347,2.9853,1.251,0.2007,0.0153,0.0999,0.0162,0,0,0.4311,0.5679,640,7547,4695,125,641,644,1742,698,208,151,36,0,266,787.950541148041,3319.55430195557,TRUE,16
